ride_id,pickup_lat,pickup_lng,drop_lat,drop_lng,distance_km,hour_of_day,is_peak_hour,day_of_week,solo_fare,cluster_size,shared_fare,rider_rating,driver_rating
ride_625,18.954293560922125,72.81431380151793,18.92493315608882,72.87109786207249,6.81,6,0,6,12.53,1,12.53,4.0,4.0
ride_626,19.161458705375864,72.96391485380511,19.26934666439953,72.89732680832759,13.89,5,0,4,20.77,2,17.66,4.6,4.7
ride_627,19.01992163199784,72.82655844001485,18.918153556148116,72.74970544447405,13.91,4,0,3,24.25,2,20.62,4.5,4.6
ride_628,18.926428851581143,72.73333940394075,19.003496576109868,72.80672202894966,11.53,4,0,0,17.44,2,14.82,4.2,4.5
ride_629,19.045090487069956,72.94995585184097,19.129229821871046,72.87833506139525,12.01,1,0,2,20.06,1,20.06,4.8,4.8
ride_630,19.16559298920782,72.76031885744014,19.130699427999733,72.7244374093406,5.41,12,0,0,10.06,1,10.06,5.0,4.3
ride_631,18.952800782040846,72.8965443607557,19.020984525768355,72.81627838237469,11.34,15,0,5,19.62,3,13.74,3.6,4.0
ride_632,19.142567445822287,72.90269621146163,19.22604293707367,72.9446148508764,10.27,18,1,2,27.23,2,23.15,4.6,4.1
ride_633,19.103311064194298,72.82328287898851,19.21086154705001,72.71891075281728,16.22,4,0,1,26.11,3,18.27,3.9,4.8
ride_634,18.928451994551914,73.02545551466945,18.842556331296517,72.92666116660266,14.12,21,0,1,23.95,1,23.95,4.2,4.7
ride_635,18.992784257762537,72.97137044085443,18.940569213034486,72.92385771029076,7.66,14,0,0,14.06,3,9.85,3.8,4.3
ride_636,19.029753946752816,72.97039750034259,19.0549284376188,72.90531869440346,7.39,2,0,5,14.37,4,7.9,3.7,4.1
ride_637,18.95774483665804,72.88901768352896,19.002818713659078,73.00043656945697,12.74,21,0,2,19.01,2,16.16,4.1,4.1
ride_638,19.017230446878703,72.82337777122447,19.041698821668444,72.85574489297498,4.36,14,0,3,8.81,2,7.49,4.1,4.7
ride_639,19.037572309851434,72.81537759351197,18.950386602025112,72.71753475952686,14.14,23,0,6,21.65,3,15.16,4.2,5.0
ride_640,19.06847322756051,72.74367951144863,19.00403978111033,72.85957766446246,14.13,19,1,6,33.1,3,23.17,3.8,4.8
ride_641,19.087141958240647,72.9372665311589,19.04671763638664,72.96149540240678,5.17,17,1,4,13.21,3,9.25,4.1,4.7
ride_642,19.183374509433115,72.85981139151255,19.261741769299995,72.89813856746915,9.6,21,0,2,17.54,3,12.28,3.6,4.4
ride_643,19.044509447840262,72.98157041818794,18.94702326104136,73.07572114027592,14.68,0,0,0,25.13,3,17.59,4.1,5.0
ride_644,18.9420365896734,72.93435544212687,18.963183348337488,72.89550299968231,4.71,15,0,2,9.88,4,5.44,4.7,4.9
ride_645,19.1845125769061,72.95588649050282,19.151973329430344,72.92870259019237,4.61,12,0,4,9.26,1,9.26,4.4,4.0
ride_646,18.979554052478676,73.0031309194498,19.03132506020405,73.08726251522042,10.55,5,0,5,16.69,1,16.69,3.5,4.6
ride_647,19.028274059724758,72.98934740169804,18.940879581020106,72.8832312314825,14.8,16,0,1,22.7,3,15.89,4.6,4.6
ride_648,19.11165573668242,72.7294738007023,19.1990082903917,72.66186774155692,12.03,4,0,6,19.43,2,16.52,3.8,4.2
ride_649,19.0710298293824,72.8287963694779,19.044145576578334,72.85008765892191,3.73,18,1,1,11.67,3,8.17,3.7,4.2
ride_650,19.00577513572092,72.95685277978038,19.104366043211865,72.9071067131925,12.15,17,1,1,32.49,2,27.62,4.5,4.6
ride_651,19.09705833759657,73.00433247718742,19.01107235179035,73.05199982559603,10.79,9,1,3,28.9,3,20.23,3.8,4.6
ride_652,19.123740360245517,72.86368285982014,19.08946161640745,72.8338814337659,4.93,22,0,2,9.92,2,8.43,3.7,4.8
ride_653,19.210407049717517,72.9267557913735,19.24710211608363,72.83268453107493,10.69,21,0,1,16.51,3,11.56,4.1,4.5
ride_654,19.054541584314098,72.99364641695294,19.092638451326838,73.02890274141615,5.63,10,1,6,15.73,3,11.01,4.5,4.7
ride_655,19.191869430076938,72.93889731807216,19.299119592179405,73.0068427605923,13.9,16,0,5,21.86,1,21.86,4.1,5.0
ride_656,19.165132178859206,72.99880440940328,19.055639546151493,73.04347802658135,13.05,12,0,0,20.31,1,20.31,3.6,4.9
ride_657,18.951257416386174,72.90071230045508,18.834773349732508,72.95011373382377,13.96,5,0,4,20.98,4,11.54,4.0,4.5
ride_658,19.097749525595294,72.78804458090664,18.98598373001,72.8611623316481,14.61,9,1,1,37.12,1,37.12,3.9,4.4
ride_659,19.216716520328028,72.74462576016391,19.268047855011076,72.72377261878754,6.11,5,0,6,12.19,2,10.36,4.5,4.1
ride_660,19.001583073571414,72.75411873541027,19.08043213288024,72.69638849374888,10.66,13,0,6,18.55,1,18.55,3.9,4.1
ride_661,19.03131220121724,72.95631214147635,18.962968968626576,72.84433674825219,14.01,16,0,1,22.61,2,19.22,4.7,4.6
ride_662,19.13151877454615,72.86552414370303,19.232563711745325,72.90244851778569,11.89,5,0,1,21.24,2,18.06,4.7,4.9
ride_663,19.08940554643473,73.00227850659974,19.156601320961467,72.9119540139657,12.08,18,1,1,32.14,1,32.14,4.1,4.9
ride_664,19.012071753332123,72.94817089196573,18.942553155748413,72.85928806173247,12.13,10,1,1,29.12,2,24.75,4.6,4.8
ride_665,18.942001696751994,72.74611311103011,19.04182896686399,72.77460995757771,11.5,17,1,0,28.72,3,20.11,4.7,4.1
ride_666,18.95827050627898,72.86714878868632,19.047173573174586,72.82009205153187,11.05,16,0,3,19.51,1,19.51,4.0,4.8
ride_667,19.219824527496602,72.98295791801785,19.158121262970695,73.05436194066503,10.16,18,1,4,26.64,2,22.64,4.1,4.8
ride_668,18.97043120512084,72.79499799226052,18.99079907952742,72.77190270469892,3.32,1,0,1,6.36,2,5.4,4.0,4.0
ride_669,19.110254028677048,72.75256728378577,19.132714317609626,72.65607749528783,10.44,0,0,3,16.12,1,16.12,4.5,4.7
ride_670,19.098240794644987,72.815407712505,19.208280529126082,72.73846760135851,14.66,7,0,6,22.59,1,22.59,3.6,4.7
ride_671,19.14271349806762,72.96376477237924,19.181775794361183,73.03647718344271,8.79,3,0,4,15.83,2,13.46,3.9,4.1
ride_672,19.110875328279946,72.74713682375106,19.14636390004333,72.8369082316583,10.22,9,1,3,27.52,2,23.39,4.9,4.9
ride_673,18.929997258794188,72.8259744329921,19.00966774390837,72.71509517916839,14.64,16,0,1,25.64,1,25.64,4.4,4.6
ride_674,18.992986450072017,72.8993806060745,19.04898128399271,72.80996101139704,11.28,13,0,2,17.83,1,17.83,3.6,4.3
ride_675,19.20088154555211,72.86557052244054,19.122371543032365,72.78703269575342,12.01,7,0,6,19.51,2,16.58,4.5,4.6
ride_676,19.11222397786481,72.8748207088369,19.005655631696605,72.78931388505947,14.87,10,1,5,35.24,1,35.24,4.0,4.3
ride_677,19.030787293214516,72.84255574880892,18.994136233555995,72.76768990227619,8.86,18,1,2,23.96,1,23.96,4.7,4.3
ride_678,19.002438185112172,72.80332703308832,18.94997043014505,72.72323851027276,10.24,13,0,2,19.06,4,10.48,3.7,4.7
ride_679,19.128028013828065,72.73733341145761,19.174838709748062,72.63251128762995,12.18,15,0,5,19.1,3,13.37,4.8,4.3
ride_680,19.005773798870326,72.88944763583847,19.03048267369007,72.83850865489552,6.02,6,0,2,9.96,3,6.98,4.7,4.7
ride_681,18.994854862934204,72.91124367975412,19.049283295419468,72.86833290330198,7.55,21,0,2,13.09,2,11.13,3.7,4.4
ride_682,19.09046732991491,73.00756689150437,19.180876288202345,73.0885696263859,13.17,8,1,1,33.46,2,28.44,4.8,4.3
ride_683,19.22154594333004,72.81015353648911,19.156572236436833,72.78233165070746,7.79,21,0,6,13.16,1,13.16,4.3,4.6
ride_684,18.958327593065576,72.84688996578528,18.922079963895865,72.82126139170975,4.85,2,0,0,9.63,3,6.74,4.8,4.5
ride_685,18.941184374627632,72.99851899272024,18.844125245142404,72.89071938406028,15.66,22,0,3,26.53,2,22.55,4.8,4.2
ride_686,19.223100749511577,73.01798879143418,19.175746404663435,73.13112406167578,12.99,23,0,4,21.58,2,18.35,3.8,4.2
ride_687,18.98498686969273,72.79017408687015,18.879197613745767,72.84659946545924,13.18,18,1,6,30.39,1,30.39,5.0,4.2
ride_688,19.113847758232712,72.93198768324294,19.064016464164755,72.99897341724534,8.96,22,0,3,16.53,3,11.57,4.6,4.2
ride_689,18.98843426150808,72.7939969999958,18.946034287344812,72.90048170955662,12.15,5,0,4,21.19,2,18.01,3.8,4.8
ride_690,19.201826134538376,72.85707124514785,19.176754888215164,72.74865081638202,11.72,18,1,6,31.52,1,31.52,3.7,4.7
ride_691,18.965632421606944,72.73414769657018,18.993338620877612,72.7768112384814,5.44,4,0,1,9.71,3,6.8,3.6,5.0
ride_692,19.09307309911108,72.9266752362112,19.043327457595446,72.97418878007603,7.45,7,0,2,13.81,2,11.74,3.6,4.1
ride_693,18.97418117791108,72.9687016104046,18.867701446846294,73.06823085262694,15.8,13,0,6,26.23,1,26.23,4.7,4.2
ride_694,19.206288789776316,72.91333057324617,19.171327257646688,72.86521763219581,6.38,22,0,2,12.59,1,12.59,4.6,4.9
ride_695,19.20369470250914,72.86496268418455,19.31084601649353,72.81335309434401,13.09,17,1,6,33.05,1,33.05,4.7,4.8
ride_696,19.01060101524663,72.78375190959864,19.102126275011845,72.6699892037493,15.7,23,0,2,24.08,3,16.85,3.7,4.2
ride_697,19.17417004586909,72.96113096896676,19.073126375100532,72.88578447060978,13.74,18,1,0,31.49,2,26.77,4.6,4.6
ride_698,19.14600899617696,72.99117178632409,19.182310087252816,73.02006639141044,5.05,23,0,5,9.03,1,9.03,4.7,4.8
ride_699,19.14298494036335,72.97186224069105,19.086039562497128,72.92494637751776,8.02,5,0,3,14.17,1,14.17,4.5,4.5
ride_700,19.203122798597217,72.93892545383368,19.096983577406487,72.89394572252515,12.71,16,0,0,21.06,3,14.75,5.0,4.3
ride_701,19.0074983264539,72.76755376159853,19.087213816673422,72.86274549046398,13.37,6,0,5,23.93,2,20.34,4.6,4.8
ride_702,19.045293238425852,72.77578606210533,19.089414362328128,72.83348698160951,7.8,22,0,6,15.01,2,12.76,5.0,4.2
ride_703,18.941286079537257,72.98714457670498,18.984821294174996,72.9590621192084,5.67,18,1,5,15.76,2,13.39,3.7,4.9
ride_704,19.024151779272334,72.85200895953461,19.123518311058188,72.82793001924449,11.34,3,0,3,20.59,3,14.41,4.3,4.1
ride_705,19.015270809328467,72.97132267158945,18.8957754048655,72.92054634068174,14.32,23,0,2,25.68,2,21.83,4.5,4.4
ride_706,19.210321941451898,72.7581133879728,19.153012035731706,72.78625510066944,7.02,2,0,5,12.77,2,10.86,4.4,4.9
ride_707,18.93163432022947,72.8689407260554,18.832023276219953,72.97702216812036,15.87,11,0,3,27.07,2,23.01,4.5,4.8
ride_708,19.064511048584308,72.99277668950327,19.170259664146368,72.9714850496986,11.97,0,0,1,18.93,3,13.25,4.3,4.0
ride_709,19.20540040030492,72.95389958239018,19.164892561465315,73.02431608867846,8.66,3,0,1,16.41,1,16.41,4.2,4.1
ride_710,19.11233438172617,72.79047857180842,19.182964684185873,72.67661928375874,14.31,13,0,1,24.6,4,13.53,4.2,4.7
ride_711,19.116823120901397,72.79698530725408,19.03920039489022,72.76080006254008,9.43,7,0,6,14.69,3,10.28,3.6,4.1
ride_712,19.130356855452415,72.73965957961079,19.057520278670975,72.84926453140693,14.08,17,1,2,35.8,1,35.8,3.6,4.6
ride_713,19.21734123186203,72.84151032129841,19.103952195068874,72.92468941091673,15.34,12,0,6,23.72,1,23.72,3.8,4.2
ride_714,18.94428591981735,72.77096304807202,18.99002206958635,72.8298582548146,8.01,23,0,0,14.05,2,11.94,4.5,4.0
ride_715,18.928934958318983,72.75242022976161,18.95707600482232,72.70294842545933,6.07,16,0,1,10.46,1,10.46,4.9,4.7
ride_716,19.09728422115079,72.80676471756493,18.983218186160112,72.91365669112916,16.94,1,0,2,24.88,1,24.88,3.8,4.4
ride_717,19.007709087243683,72.96631203886017,18.90463745668883,72.85850354685473,16.12,3,0,6,28.31,3,19.81,4.5,4.8
ride_718,19.11340335424904,72.98979399291478,19.024430789986067,73.0344052802499,10.95,13,0,1,20.09,1,20.09,4.9,4.1
ride_719,19.176184400349765,72.86358353050878,19.278141519521053,72.92756512739655,13.18,12,0,4,21.43,3,15.0,4.3,4.1
ride_720,18.944212310737946,72.83773354249675,18.994152861900275,72.78201020309453,8.07,9,1,6,22.85,1,22.85,4.4,4.6
ride_721,19.184144316260976,72.80765539713396,19.29015059169267,72.69290003020376,16.85,12,0,0,26.44,2,22.47,5.0,4.5
ride_722,19.043341686729416,72.9799506497618,18.97199090697192,73.09981486679287,14.89,9,1,4,39.38,1,39.38,4.0,4.0
ride_723,19.093915642774235,72.75419508881006,19.048709764848777,72.86250681286639,12.44,13,0,0,20.59,4,11.32,3.8,4.8
ride_724,19.16287950431574,72.77191178732316,19.26558210530357,72.69528533148107,13.97,15,0,0,24.14,4,13.28,4.8,4.9
ride_725,18.965805906704055,72.7829766456061,19.020058135426794,72.81967867003338,7.16,10,1,5,19.51,2,16.59,3.6,4.5
ride_726,19.00209736855627,72.88859243497538,19.080499574710068,72.93879957672131,10.19,17,1,0,25.42,2,21.61,3.7,4.8
ride_727,19.216876617591613,73.00713108177165,19.155247822877804,72.97985125622867,7.43,19,1,0,18.86,1,18.86,4.5,4.5
ride_728,18.928140438752607,72.81207228542632,19.033867406655045,72.78864326162804,12.01,10,1,0,30.27,3,21.19,4.0,4.8
ride_729,19.03753837554171,72.80970592600069,19.08519396416542,72.78259930252199,6.02,5,0,5,10.69,3,7.48,3.9,4.2
ride_730,19.153445927407844,72.99742526800306,19.235827551163272,73.03661909244731,10.04,23,0,6,18.32,2,15.58,4.8,4.9
ride_731,19.122165372826043,72.93375585384842,19.174064105081413,72.8228856257413,13.0,6,0,2,22.66,3,15.86,4.5,4.6
ride_732,18.946342570069557,72.81294912335368,18.90980132496769,72.75675637788603,7.17,2,0,0,13.47,2,11.45,4.5,4.6
ride_733,19.060508426333747,72.99701077873496,19.088488549738305,72.9522592882509,5.64,4,0,4,10.31,1,10.31,4.6,4.6
ride_734,19.065055207393684,72.9361333092371,19.120434253310847,73.00645309423504,9.62,23,0,6,15.21,1,15.21,4.3,4.4
ride_735,18.960105893435102,72.99203596614717,18.8767622998971,72.87210477327116,15.65,10,1,3,36.54,3,25.58,4.6,4.8
ride_736,18.960145763879975,72.87195625474388,18.92734776115664,72.90047465992049,4.72,4,0,1,9.27,3,6.49,4.7,4.9
ride_737,19.21102408103386,72.89080652555042,19.245334081274656,72.9406115076251,6.47,2,0,3,10.55,1,10.55,4.7,4.2
ride_738,18.9827820203209,72.96438545815154,19.08273950654801,72.93834682287748,11.45,17,1,3,29.57,4,16.26,4.7,4.1
ride_739,18.99596510673664,72.85693437044955,19.04526544257495,72.74009842170966,13.45,19,1,1,34.36,4,18.9,4.6,4.9
ride_740,19.10229847929889,72.94882521384247,19.0516105318265,72.86107653628731,10.81,18,1,3,26.82,4,14.75,4.5,4.2
ride_741,19.064327498814375,72.91641729540704,19.11732426263396,72.93855127720698,6.34,4,0,2,12.55,1,12.55,4.7,4.3
ride_742,18.966472542964468,72.83084484211821,18.882406703990316,72.7182257811098,15.09,2,0,2,23.38,1,23.38,4.6,4.0
ride_743,19.102833155886454,72.95402179139799,19.151505960628143,72.90839217760566,7.23,16,0,1,12.92,4,7.1,4.6,4.7
ride_744,19.13638130341295,72.84457422268888,19.114949802567757,72.78733204477886,6.47,11,0,2,11.23,4,6.18,4.4,4.3
ride_745,18.947304566184428,73.02436348494813,18.840200547756385,73.1095174003964,14.9,23,0,1,25.42,2,21.61,4.3,4.8
ride_746,19.074651239837742,72.85389329990514,19.16896443830382,72.88490833926173,10.98,0,0,0,18.26,3,12.78,3.6,4.0
ride_747,19.017846016048942,72.7655426945058,18.980065317356285,72.67343840793804,10.56,12,0,6,19.59,1,19.59,4.9,4.2
ride_748,19.019342543317084,72.88953230549738,18.93859331787693,72.86280622040955,9.41,0,0,3,15.62,1,15.62,4.5,4.7
ride_749,18.963125680359273,72.85640982984496,19.00958020268376,72.95187188504305,11.29,6,0,5,20.04,3,14.03,5.0,4.5
ride_750,19.036924403285607,72.94593927175102,19.062365407585514,73.04879950932865,11.18,20,1,4,26.38,1,26.38,4.2,4.1
ride_751,19.119431311145622,72.81305081544713,19.00574738016568,72.87111932599339,14.04,21,0,6,24.49,1,24.49,4.2,4.2
ride_752,19.044299879385996,72.7740935761281,19.149080942066014,72.68689643355711,14.82,6,0,6,21.95,1,21.95,4.8,4.6
ride_753,19.085131726472692,72.77689019333452,19.029744433532983,72.80117100461797,6.67,9,1,4,19.7,3,13.79,3.8,4.1
ride_754,19.140568861292405,72.97821899923625,19.257818021438258,72.85998661123728,18.0,10,1,4,42.6,2,36.21,4.9,4.8
ride_755,18.93355202074247,72.77471791113918,18.83592708909921,72.67171946410548,15.34,17,1,6,40.51,2,34.44,4.0,4.8
ride_756,19.197427720858673,72.94519212826842,19.24667230365031,73.063080138912,13.53,18,1,4,33.32,3,23.33,4.7,4.6
ride_757,19.212092717063378,72.74434723121456,19.266009161740964,72.82092922146524,10.03,22,0,2,16.51,2,14.03,4.0,4.5
ride_758,19.005846591950462,72.77700418515767,19.080121974573704,72.70090594551858,11.5,10,1,4,29.05,1,29.05,4.7,4.4
ride_759,18.98721255041965,72.75254103071447,19.03789610622983,72.72993789412656,6.12,4,0,6,10.4,1,10.4,4.6,4.3
ride_760,19.057429875542862,73.01640405406259,18.978537645026414,73.04944989926088,9.44,9,1,1,23.4,3,16.38,4.5,4.1
ride_761,19.010419470583464,72.81344694006918,19.097066899951887,72.76143511896774,11.08,9,1,4,26.5,3,18.55,4.7,4.0
ride_762,19.0602151703348,72.99286186729216,19.11144709623911,72.92224792014062,9.35,3,0,0,17.6,1,17.6,4.1,4.1
ride_763,18.94233114303177,72.83112511530867,19.056570588102485,72.94565532579252,17.5,22,0,0,30.66,4,16.86,3.7,4.8
ride_764,19.070067972208566,72.9224433954071,19.03989782551708,72.81577517164888,11.7,4,0,1,21.49,1,21.49,4.4,4.8
ride_765,19.070714038516083,72.75908756945944,19.142425387207513,72.71509208431894,9.22,12,0,3,16.05,2,13.64,4.2,4.8
ride_766,18.977881628847925,72.79726283464244,19.02147329458186,72.70778147655511,10.58,5,0,6,17.94,1,17.94,4.7,4.1
ride_767,19.217843758147517,72.83919899925705,19.23918699110003,72.78035157385577,6.62,10,1,0,16.66,1,16.66,4.9,4.3
ride_768,18.956829938704683,72.77989932079807,18.862849038744304,72.72114592334358,12.14,14,0,3,20.19,2,17.16,4.9,4.1
ride_769,19.1311534700946,73.00299395617022,19.167334134729636,72.97787657495616,4.81,17,1,2,14.89,2,12.66,4.1,4.7
ride_770,19.144700389667193,72.80586983460289,19.221473448039887,72.78485009788312,8.82,16,0,0,16.05,1,16.05,4.8,4.4
ride_771,19.05976161234996,72.84237971439354,19.02544959462981,72.73966663785035,11.45,9,1,0,30.2,1,30.2,4.4,4.3
ride_772,19.183406010811176,73.01160936389188,19.229604668603127,72.97956608074749,6.14,12,0,0,10.73,1,10.73,4.6,4.6
ride_773,19.00131877688974,72.81304857295025,18.91443515723183,72.73004335021083,13.02,11,0,0,19.39,2,16.48,4.9,4.7
ride_774,19.000912049824507,72.79599647637838,19.038797759438545,72.88828784743038,10.58,17,1,6,28.75,2,24.44,3.8,4.9
ride_775,19.192020366950157,72.82400038538368,19.23259294213542,72.92531301331093,11.56,20,1,0,30.3,2,25.76,4.6,4.2
ride_776,18.939339104066278,72.73041108008253,18.820648499584603,72.65049846161689,15.65,12,0,1,23.6,4,12.98,3.8,4.1
ride_777,19.057792231612193,72.9766600390354,19.022451422404803,72.8611612861789,12.76,16,0,1,21.17,2,18.0,3.9,4.6
ride_778,19.163851289299995,72.84342995212117,19.106793817223142,72.86485406844024,6.73,16,0,3,12.52,3,8.77,4.0,4.3
ride_779,19.13233970975646,72.86984616535587,19.101105802943906,72.84245260707952,4.51,19,1,0,13.38,1,13.38,3.8,4.1
ride_780,19.103235138544306,72.78165176111693,19.150362537987565,72.83039418268147,7.33,18,1,4,19.65,3,13.75,4.1,4.2
ride_781,19.123938318147957,72.9772654936735,19.066567550940757,72.8757632386051,12.43,21,0,6,20.42,1,20.42,4.4,4.3
ride_782,18.989199951123677,72.82751705741288,18.920369347852905,72.86994339110653,8.86,12,0,5,16.6,4,9.13,4.7,4.7
ride_783,19.153738948814066,72.92123961509928,19.090984543380866,73.01523790536737,12.09,22,0,4,18.8,2,15.98,4.2,4.6
ride_784,19.163053083805593,72.76243227229804,19.267044076940383,72.71214347028913,12.71,7,0,1,22.12,1,22.12,5.0,4.2
ride_785,19.212334556359988,72.74179001275509,19.105494372479406,72.84410055883554,16.02,20,1,6,38.2,3,26.74,4.3,4.8
ride_786,19.12653440563332,72.74327082620783,19.09877790301803,72.68795922402745,6.58,5,0,2,11.87,4,6.53,4.3,4.8
ride_787,19.217219272654955,72.74584004459145,19.312361062449614,72.77679428661145,11.07,18,1,2,29.06,3,20.34,4.9,4.8
ride_788,19.21342570376702,72.89197912974232,19.103261936635402,72.82879725279278,13.93,6,0,0,24.64,1,24.64,3.8,4.6
ride_789,19.11808252034216,72.8958967496654,19.01384599674294,72.8540377021453,12.4,20,1,1,33.07,2,28.11,4.7,4.5
ride_790,19.037141042520883,72.81724935656015,18.968295627368462,72.93431469098657,14.49,9,1,6,39.16,3,27.41,3.5,4.4
ride_791,19.222073340194935,72.87520706437172,19.144092139577914,72.90633728927689,9.27,17,1,3,25.71,1,25.71,4.8,4.9
ride_792,19.100303153176664,72.89390426959206,19.02670659262626,72.95622001231104,10.48,16,0,6,19.13,2,16.26,3.9,4.6
ride_793,19.02026463027537,72.74563548527206,19.092380704496527,72.6286778129131,14.68,11,0,5,24.23,2,20.59,4.6,4.8
ride_794,19.225403882555995,72.786804332513,19.13151841759239,72.86462289946108,13.26,0,0,6,23.75,1,23.75,4.0,4.5
ride_795,18.994623243247947,72.96135208816199,18.882427677692,73.0786273160631,17.54,4,0,6,28.52,1,28.52,4.8,4.0
ride_796,19.097801422298502,72.92486660474997,19.00835930058454,72.95499304507197,10.44,11,0,0,18.97,2,16.12,3.6,4.8
ride_797,18.997246468763986,72.87521728974973,19.018614860311377,72.94699892849499,7.91,22,0,4,12.57,2,10.68,4.2,4.4
ride_798,19.106088549183465,72.76862881510206,19.216348449518538,72.81094890774516,13.04,5,0,2,23.01,1,23.01,5.0,4.2
ride_799,19.12249829060763,73.0139229826538,19.026408696534105,72.89902209831375,16.12,2,0,0,24.44,3,17.11,3.9,4.4
ride_800,19.135326532113453,72.8801575314367,19.092953379289277,72.97947958623551,11.45,19,1,0,30.34,2,25.79,4.0,4.7
